temp,weather,age,sex,height,weight,body_shape,style,label
35,2,46,2,162,63,2,1,7
30,2,35,2,163,53,2,2,14
35,3,30,2,158,55,2,3,4
25,2,51,1,185,67,2,3,3
32,1,31,1,166,68,2,2,17
30,1,24,1,175,71,2,3,10
25,1,62,2,165,45,1,1,1
30,3,55,1,183,63,2,3,10
25,1,58,2,162,52,2,2,11
25,3,45,2,157,60,2,2,11
24,3,58,2,167,55,2,3,9
24,1,44,1,171,77,3,1,6
22,2,49,1,176,72,2,1,6
28,1,21,2,156,40,1,2,8
34,2,58,2,163,74,3,2,15
32,2,35,1,180,69,2,2,13
23,3,25,2,155,61,3,1,1
32,1,55,2,157,56,2,2,13
27,3,28,1,173,73,2,3,10
35,2,58,2,163,47,1,3,10
34,2,57,2,159,54,2,1,7
35,2,53,1,172,70,2,1,5
35,2,24,2,161,46,1,1,7
24,1,35,1,167,67,2,2,16
26,2,27,2,156,64,3,1,1
28,3,64,2,170,56,2,3,10
33,1,61,2,159,63,2,3,10
35,2,54,1,171,73,2,3,10
21,2,38,2,157,51,2,3,3
27,1,51,1,174,79,3,1,5
27,1,65,2,161,41,1,1,7
21,3,21,1,170,63,2,3,3
28,3,48,2,158,53,2,2,13
32,1,27,2,160,51,2,1,7
30,3,26,1,184,77,2,3,10
20,1,49,1,165,76,3,2,11
30,1,22,2,163,62,2,2,8
29,3,56,1,174,73,2,2,8
33,1,43,2,159,49,2,3,10
21,2,26,2,165,55,2,3,3
35,1,23,1,181,66,2,3,10
31,3,47,1,182,74,2,1,5
21,2,53,1,169,85,3,1,6
35,1,51,1,175,55,1,2,17
26,1,56,2,165,57,2,1,1
25,1,20,1,166,61,2,2,11
22,1,44,2,154,59,2,1,1
30,2,57,1,165,73,3,1,5
28,3,28,1,177,54,1,2,8
26,1,63,2,164,54,2,1,1
24,3,31,1,179,79,2,2,11
35,2,65,2,152,64,3,1,7
24,3,38,2,160,50,2,2,12
23,2,44,2,171,64,2,3,9
27,2,27,1,182,77,2,1,5
33,3,51,1,169,76,3,1,5
27,3,31,2,158,48,2,1,7
24,2,51,1,174,70,2,2,16
35,3,50,2,151,57,2,3,10
34,3,62,2,169,62,2,1,7
32,2,45,2,157,68,3,2,15
31,2,47,1,177,58,2,2,15
30,3,27,2,166,54,2,2,17
30,3,30,1,177,72,2,2,8
34,3,64,1,180,74,2,1,5
29,3,46,1,174,88,3,1,5
25,1,58,2,166,47,1,3,9
32,3,43,1,175,81,3,2,8
26,1,41,1,177,65,2,2,11
20,1,31,2,156,54,2,2,11
30,3,24,2,160,62,2,2,2
32,2,24,2,157,56,2,2,13
29,2,24,2,164,52,2,2,15
21,1,30,2,157,36,1,3,9
29,2,21,1,166,64,2,3,10
21,3,64,2,170,62,2,3,3
31,3,59,2,162,38,1,1,7
22,2,23,1,171,65,2,3,3
32,2,24,1,162,88,3,3,10
26,3,37,1,174,79,3,2,11
32,2,53,2,147,58,3,3,10
31,2,23,1,178,87,3,2,13
22,2,28,1,170,62,2,2,16
28,2,58,1,169,52,1,1,5
26,2,21,1,183,73,2,3,3
30,2,55,2,161,57,2,2,15
22,1,22,1,169,92,3,1,6
22,3,42,2,155,64,3,1,1
22,1,20,2,160,58,2,2,16
24,2,56,1,163,64,2,3,3
24,2,48,1,170,69,2,1,6
23,2,52,1,171,74,3,2,11
26,2,46,2,163,65,2,1,1
23,2,62,2,159,47,2,1,1
20,1,34,2,161,58,2,2,16
24,2,57,1,171,71,2,3,3
35,1,55,1,176,75,2,3,10
33,2,45,2,158,46,1,3,4
30,1,26,2,156,56,2,2,8
32,3,50,2,164,59,2,2,14
28,1,58,1,184,81,2,3,10
33,2,39,2,158,56,2,3,10
26,2,49,2,157,44,1,2,16
32,2,23,2,164,50,2,1,7
22,2,42,1,173,68,2,2,11
25,2,33,1,176,71,2,1,6
27,3,30,2,156,62,3,2,17
28,3,29,1,173,58,2,3,10
26,1,29,1,184,77,2,1,6
26,3,34,2,166,48,1,3,3
23,1,28,2,153,37,1,1,1
35,2,65,2,169,60,2,3,10
24,3,58,2,167,50,1,2,16
30,1,36,1,181,63,2,3,10
25,2,42,1,170,78,3,1,6
25,3,30,2,163,49,1,3,3
23,3,42,2,157,46,2,1,1
28,3,40,1,166,68,2,3,10
21,1,51,1,173,76,3,3,3
21,2,56,1,175,71,2,2,11
35,2,36,2,150,60,3,2,14
34,2,64,1,168,62,2,3,10
29,2,53,1,169,70,2,1,5
21,1,31,2,158,42,1,2,16
29,3,63,1,175,55,1,3,10
31,3,39,2,162,50,2,1,7
21,2,56,1,172,56,2,3,3
25,2,49,2,151,42,1,3,9
29,1,62,2,157,57,2,1,7
30,2,50,1,174,72,2,1,5
33,2,50,2,166,60,2,3,10
27,1,37,1,180,59,1,3,10
30,1,23,2,165,59,2,2,8
20,2,61,1,174,64,2,2,11
30,3,63,1,179,67,2,3,10
31,1,60,1,176,86,3,3,10
20,3,35,1,177,65,2,2,16
22,3,59,2,162,41,1,3,9
26,2,25,2,158,70,3,3,9
22,1,64,1,166,63,2,2,16
30,2,55,1,168,68,2,2,15
32,3,22,2,170,61,2,2,17
27,3,64,2,166,67,2,1,7
20,1,61,1,173,73,2,2,16
23,1,63,1,177,55,1,2,11
30,3,61,2,156,63,3,3,4
32,2,50,1,176,66,2,1,5
21,3,34,2,160,55,2,3,3
26,1,36,2,159,43,1,1,1
33,2,22,1,171,53,1,1,5
21,2,62,1,175,84,3,1,6
27,2,32,1,164,76,3,2,13
35,2,59,2,150,43,2,2,14
23,1,35,1,171,56,2,2,11
20,2,43,2,165,54,2,3,9
33,1,45,1,172,48,1,2,17
23,2,20,1,170,60,2,3,3
29,2,40,1,167,61,2,1,5
21,1,20,2,157,67,3,1,1
23,1,27,2,160,63,2,1,1
28,1,61,1,173,61,2,2,17
23,1,29,1,168,76,3,3,3
22,1,23,2,158,57,2,1,1
32,2,58,1,173,73,2,1,5
23,2,32,1,172,82,3,2,16
23,2,32,1,170,69,2,1,6
27,3,41,2,170,64,2,2,13
33,3,26,1,174,68,2,2,8
25,2,28,2,160,56,2,2,16
20,1,37,2,160,57,2,3,9
28,3,43,2,158,59,2,1,7
31,2,64,2,161,58,2,1,7
31,3,43,2,159,50,2,1,7
31,1,58,2,160,62,2,3,4
31,1,30,1,170,47,1,1,5
22,2,58,1,172,78,3,3,3
27,3,33,1,178,60,2,3,10
28,2,57,1,189,68,2,1,5
22,3,23,2,156,44,1,1,1
33,1,21,2,165,61,2,3,10
28,2,24,1,164,63,2,3,10
33,3,54,1,186,77,2,1,5
35,3,44,2,161,53,2,3,10
26,3,47,1,174,64,2,2,16
24,2,59,2,155,57,2,3,3
25,2,56,2,155,48,2,2,11
31,3,33,2,156,49,2,1,7
34,2,60,1,168,79,3,2,15
30,2,54,1,182,64,2,1,5
29,2,54,1,168,97,3,1,5
27,1,25,1,166,88,3,3,10
33,1,24,2,165,50,1,2,17
32,3,25,1,178,85,3,1,5
29,2,55,2,161,57,2,2,14
27,3,28,1,179,77,2,2,17
25,3,51,1,182,90,3,1,6
35,3,24,2,161,59,2,2,2
23,2,59,1,164,67,2,1,6
32,1,64,1,181,58,1,1,5
34,3,21,2,156,53,2,3,4
34,3,21,1,183,70,2,2,8
25,3,65,2,164,57,2,1,1
23,2,39,2,165,55,2,2,11
25,2,54,1,171,65,2,1,6
22,3,64,2,161,59,2,1,1
27,2,55,2,162,43,1,1,7
31,2,34,1,170,75,3,2,13
28,2,41,1,169,50,1,3,10
20,1,43,1,171,83,3,3,3
28,1,47,1,166,69,3,2,17
24,3,46,1,167,78,3,1,6
31,3,65,1,173,62,2,1,5
25,3,30,1,175,73,2,2,11
31,1,58,1,173,69,2,2,8
31,2,50,2,163,50,2,2,14
27,2,28,1,172,87,3,1,5
28,1,22,1,169,67,2,2,17
20,2,21,2,166,63,2,3,9
28,2,58,2,159,57,2,1,7
33,2,31,2,161,54,2,2,13
32,2,28,1,167,74,3,1,5
35,1,62,1,171,92,3,3,10
26,1,54,2,165,53,2,2,12
24,1,25,2,164,69,3,3,3
35,2,59,1,181,66,2,1,5
25,3,55,2,153,48,2,1,1
21,2,60,1,169,86,3,2,16
33,1,39,2,160,51,2,2,8
29,3,34,1,180,61,2,2,8
28,2,45,1,169,75,3,3,10
33,1,39,1,174,73,2,1,5
30,2,64,1,177,82,3,2,13
32,1,62,1,171,73,2,2,17
35,3,65,2,157,46,2,1,7
24,1,39,2,160,60,2,1,1
29,2,42,2,157,41,1,2,13
22,3,31,2,159,54,2,1,1
21,2,21,1,177,66,2,1,6
27,2,32,2,162,65,2,1,7
25,3,63,2,162,54,2,1,1
23,3,36,2,156,54,2,2,12
21,1,62,1,178,62,2,2,16
28,1,37,2,167,50,1,2,8
26,2,46,2,163,56,2,2,12
22,1,31,1,179,66,2,2,11
20,3,49,2,168,51,1,1,1
21,1,45,1,173,70,2,1,6
25,2,57,1,171,78,3,3,3
29,3,53,1,164,85,3,2,8
20,1,53,2,158,77,3,2,11
20,2,49,2,162,66,3,1,1
28,1,38,2,158,35,1,2,8
35,2,38,2,164,63,2,1,7
28,1,40,1,166,57,2,2,17
33,2,51,2,165,59,2,1,7
21,3,31,1,183,80,2,3,3
34,2,47,1,183,76,2,2,15
31,3,22,1,177,62,2,3,10
27,2,40,2,163,50,2,3,10
21,3,30,1,175,69,2,1,6
30,2,29,2,151,63,3,2,15
25,2,56,1,158,68,3,2,16
20,3,65,1,163,88,3,2,11
22,1,40,1,177,70,2,3,3
22,2,43,2,165,52,2,2,12
23,3,30,1,181,59,1,1,6
25,3,43,1,170,75,3,1,6
32,1,47,1,173,65,2,3,10
23,2,41,2,162,65,2,2,12
22,3,65,2,163,47,1,3,9
31,2,51,2,168,65,2,3,4
21,2,25,1,181,78,2,1,6
24,3,52,2,160,47,1,2,12
33,3,44,1,162,64,2,1,5
35,2,36,2,164,43,1,3,4
25,3,23,2,170,60,2,2,16
23,3,44,2,166,58,2,1,1
32,3,25,2,164,59,2,1,7
24,2,27,2,160,64,2,1,1
26,2,65,2,169,56,2,3,9
20,1,40,1,174,60,2,2,11
20,1,62,2,169,53,2,2,12
31,2,52,2,161,46,1,3,4
30,3,62,1,184,67,2,1,5
25,3,27,1,171,74,3,2,16
29,2,50,2,162,54,2,1,7
29,3,36,1,171,64,2,3,10
28,3,56,1,173,81,3,1,5
25,2,55,2,161,59,2,1,1
21,1,60,2,157,53,2,2,11
33,1,22,2,162,59,2,3,4
27,3,40,1,171,81,3,1,5
28,1,63,1,184,69,2,1,5
22,2,20,2,160,50,2,1,1
22,1,58,2,155,46,2,1,1
28,2,23,1,181,64,2,1,5
25,1,20,1,164,64,2,2,16
22,2,42,1,168,58,2,1,6
26,2,56,2,164,42,1,1,1
25,1,34,2,157,60,2,1,1
27,1,50,1,169,94,3,2,8
30,1,23,1,172,54,1,3,10
22,2,38,1,188,77,2,2,11
35,3,25,1,164,44,1,3,10
30,1,21,1,172,67,2,1,5
34,1,38,1,182,73,2,1,5
27,2,36,2,157,64,3,3,4
23,2,49,2,163,57,2,3,3
28,2,62,1,173,71,2,3,10
34,1,40,2,162,60,2,2,8
22,1,37,2,157,62,3,1,1
33,2,57,1,167,47,1,1,5
32,2,65,2,163,51,2,3,10
28,2,49,1,181,85,3,3,10
23,2,51,1,173,72,2,1,6
30,1,22,2,161,80,3,1,7
27,3,44,1,185,85,2,1,5
24,1,34,1,175,86,3,2,16
23,3,50,2,164,53,2,2,16
24,2,64,2,155,58,2,3,9
29,1,46,1,165,63,2,2,8
32,1,39,1,176,61,2,2,17
25,2,24,2,164,58,2,3,3
30,2,24,1,171,57,2,3,10
30,2,41,1,164,80,3,1,5
35,3,64,1,173,79,3,3,10
28,3,30,2,170,66,2,1,7
22,2,25,2,161,45,1,1,1
27,3,41,2,162,57,2,3,10
29,2,28,1,181,70,2,2,15
26,1,56,2,156,51,2,2,16
28,2,60,2,152,46,2,3,4
26,1,65,1,181,73,2,1,6
25,1,65,1,171,91,3,3,3
21,1,26,2,158,48,2,2,16
20,3,54,1,170,86,3,1,6
24,3,53,2,146,62,3,1,1
35,1,35,2,154,47,2,1,7
28,2,47,2,169,58,2,2,13
24,2,44,2,169,48,1,3,3
23,3,55,1,173,96,3,1,6
22,1,39,2,163,53,2,2,12
21,2,35,1,171,64,2,1,6
35,3,34,2,161,67,3,1,7
30,3,39,2,155,48,2,2,8
28,3,34,1,175,81,3,1,5
25,2,46,2,163,51,2,3,3
29,2,46,2,153,69,3,3,10
24,3,59,1,180,75,2,2,11
20,2,55,2,164,57,2,3,9
28,1,37,2,167,59,2,1,7
23,3,29,2,152,59,3,3,9
30,2,55,2,164,62,2,2,13
35,3,30,2,156,59,2,3,4
21,2,36,1,179,77,2,2,16
20,1,32,2,159,59,2,1,1
27,1,37,1,170,68,2,1,5
32,3,52,2,164,58,2,1,7
30,2,43,2,162,41,1,3,10
35,2,29,2,162,39,1,1,7
22,1,56,1,177,77,2,1,6
34,3,36,1,166,54,2,2,17
22,2,60,1,174,72,2,3,3
26,2,26,1,171,65,2,1,6
31,1,39,1,176,79,3,3,10
22,1,26,1,169,93,3,1,6
27,3,32,1,169,57,2,3,10
20,2,36,2,164,52,2,2,12
26,2,62,2,161,69,3,2,16
21,3,33,1,178,59,2,2,16
24,1,63,1,184,68,2,3,3
26,3,29,2,162,51,2,2,16
33,1,22,1,168,74,3,1,5
26,2,27,1,167,86,3,2,11
32,2,52,1,179,66,2,2,13
32,2,55,1,169,85,3,1,5
20,1,30,1,165,79,3,2,16
22,3,41,1,179,82,3,2,16
21,1,64,1,174,57,2,1,6
22,2,61,1,174,72,2,2,16
28,2,65,1,173,67,2,1,5
24,1,25,1,173,49,1,3,3
28,3,27,2,159,48,2,1,7
32,2,20,1,168,69,2,3,10
22,3,50,2,159,49,2,2,12
33,1,63,2,161,49,2,2,8
26,2,52,2,168,58,2,2,12
27,1,60,1,167,67,2,2,17
34,3,39,2,159,62,2,2,14
24,1,33,2,163,58,2,3,9
26,2,34,1,173,64,2,1,6
33,2,64,1,175,82,3,3,10
34,2,43,2,161,61,2,1,7
28,2,29,2,155,62,3,2,13
21,1,51,2,164,49,1,1,1
21,2,54,2,158,47,2,3,9
21,3,65,2,160,40,1,2,12
33,3,51,1,173,73,2,3,10
28,2,32,1,169,64,2,1,5
20,2,58,2,161,60,2,2,16
28,3,35,2,162,55,2,2,14
34,3,64,2,164,52,2,3,10
31,2,33,2,157,41,1,1,7
20,3,40,2,159,64,3,2,11
21,3,39,2,162,58,2,1,1
28,3,59,2,164,51,2,3,4
28,1,47,1,167,60,2,3,10
29,3,64,2,172,56,2,1,7
34,2,62,2,168,62,2,2,15
30,3,25,1,172,72,2,1,5
33,2,27,1,166,71,3,3,10
25,2,48,2,159,52,2,2,12
32,2,36,1,169,73,3,2,13
30,2,51,1,176,80,3,2,15
30,2,21,2,151,57,2,2,15
23,2,30,1,177,82,3,1,6
25,1,54,2,165,52,2,2,12
23,2,44,1,173,75,3,1,6
21,3,58,1,179,70,2,1,6
23,3,29,1,169,78,3,1,6
33,1,35,2,151,58,3,1,7
26,3,59,2,158,59,2,1,1
24,2,30,2,155,48,2,3,3
26,3,61,2,160,49,2,1,1
28,3,31,2,161,55,2,1,7
28,2,61,2,170,62,2,3,4
27,1,23,2,160,53,2,1,7
34,2,25,1,176,68,2,1,5
24,2,52,2,159,54,2,1,1
25,1,65,1,181,58,1,1,6
23,1,46,1,173,77,3,3,3
20,1,46,2,164,67,2,1,1
28,2,40,1,174,83,3,3,10
29,3,52,2,159,65,3,1,7
25,3,55,1,171,85,3,1,6
22,1,56,1,176,64,2,3,3
25,3,31,2,160,58,2,2,11
29,3,39,1,184,76,2,3,10
31,3,33,2,158,61,2,1,7
34,2,28,1,173,85,3,3,10
24,3,34,2,155,49,2,2,11
23,1,58,1,178,68,2,3,3
21,1,38,1,169,81,3,2,11
29,2,35,1,180,71,2,1,5
26,2,49,1,183,66,2,1,6
27,1,58,2,158,52,2,3,4
33,3,47,2,159,52,2,3,4
34,3,49,1,172,91,3,2,8
33,2,64,1,175,91,3,3,10
24,2,25,1,179,63,2,2,16
31,2,54,2,166,55,2,2,14
29,1,62,2,165,50,1,3,10
27,1,62,2,156,61,3,3,4
20,2,45,1,176,54,1,1,6
22,1,24,2,161,55,2,2,11
35,1,34,2,161,54,2,2,2
22,2,34,1,163,65,2,3,3
22,2,40,1,186,75,2,3,3
30,2,63,1,172,58,2,1,5
20,2,49,1,170,71,2,2,16
23,3,39,1,174,73,2,2,16
30,2,53,1,177,59,2,1,5
22,3,59,1,169,71,2,2,11
23,1,55,1,184,68,2,2,16
24,1,22,2,158,56,2,2,16
23,1,24,1,177,71,2,3,3
27,1,35,1,168,73,3,1,5
35,2,40,1,171,90,3,2,13
22,1,47,2,150,67,3,2,12
31,1,37,1,182,62,2,2,8
34,3,57,1,177,73,2,3,10
21,1,35,1,175,59,2,2,11
21,3,62,1,175,76,2,3,3
35,1,38,2,149,45,2,3,10
32,3,64,1,187,68,2,2,17
31,1,55,2,160,52,2,2,8
35,1,59,1,169,70,2,2,8
24,3,36,2,155,60,2,2,16
32,3,56,2,160,72,3,1,7
26,1,38,1,173,66,2,3,3
31,3,35,2,156,55,2,1,7
32,3,47,1,181,79,2,3,10
27,2,37,1,173,86,3,3,10
20,1,35,1,167,59,2,2,16
24,1,29,1,166,66,2,1,6
20,3,57,1,176,63,2,1,6
26,2,45,2,157,62,3,2,12
34,2,35,2,160,63,2,2,13
30,2,21,1,183,79,2,3,10
33,2,62,1,176,76,2,3,10
35,1,32,1,168,70,2,2,17
34,3,46,2,163,63,2,3,4
34,1,20,1,169,82,3,2,17
30,3,37,2,156,69,3,3,10
32,2,38,1,180,60,2,3,10
30,3,55,1,171,68,2,3,10
31,3,37,2,162,46,1,1,7
25,2,62,2,169,47,1,3,3
23,1,48,2,158,50,2,2,11
21,3,45,1,173,92,3,2,16
21,2,53,1,179,74,2,2,11
33,2,30,2,172,69,2,3,10
26,2,35,1,174,55,1,3,3
34,3,52,2,159,56,2,3,4
25,2,41,1,174,82,3,1,6
26,2,29,1,177,64,2,3,3
33,1,41,2,152,70,3,2,13
31,2,57,1,177,83,3,3,10
20,3,65,1,173,65,2,2,11
31,2,57,2,155,62,3,1,7
29,3,46,1,178,69,2,2,17
32,1,29,2,160,52,2,3,10
26,1,58,1,175,75,2,2,11
21,3,60,2,153,53,2,1,1
24,2,50,1,167,72,3,2,16
28,2,50,2,163,58,2,3,10
20,1,63,1,174,69,2,1,6
30,1,39,2,167,52,2,2,13
24,2,42,1,177,66,2,1,6
33,1,29,1,172,84,3,3,10
28,1,56,1,173,82,3,3,10
25,2,54,2,167,49,1,3,3
25,2,46,1,177,91,3,2,16
22,3,37,2,158,69,3,3,3
24,1,63,2,161,56,2,3,9
29,2,34,1,167,65,2,1,5
34,3,46,2,164,67,2,3,4
33,2,40,2,165,65,2,2,15
28,2,50,2,154,54,2,3,4
23,2,32,2,159,66,3,2,16
25,2,47,2,170,50,1,2,16
22,2,39,2,162,53,2,1,1
32,1,30,1,182,70,2,1,5
23,2,25,2,159,47,2,3,3
23,3,52,2,160,60,2,2,11
32,1,52,1,168,57,2,3,10
35,2,49,1,185,71,2,1,5
31,1,20,2,165,66,2,2,17
20,1,44,2,172,50,1,1,1
25,1,30,1,174,86,3,1,6
35,3,44,1,175,100,3,3,10
21,1,28,2,160,64,2,3,3
25,3,37,2,161,54,2,2,12
22,1,41,1,175,75,2,3,3
27,2,21,2,151,53,2,3,4
29,3,24,1,178,78,2,1,5
23,2,34,2,160,43,1,2,11
27,3,58,2,160,59,2,1,7
32,2,58,2,150,60,3,1,7
31,1,34,2,164,64,2,2,17
23,2,28,2,160,60,2,3,9
30,2,44,1,172,60,2,3,10
32,1,31,1,177,71,2,2,17
30,1,26,1,177,77,2,1,5
29,3,59,1,189,87,2,3,10
21,2,33,1,169,67,2,1,6
35,2,29,2,158,63,3,2,15
29,3,41,1,161,57,2,2,8
24,1,62,1,170,79,3,3,3
28,2,50,2,158,58,2,3,10
26,1,43,2,159,43,1,2,12
29,1,49,2,159,57,2,2,13
20,2,60,1,173,70,2,2,11
33,2,40,1,171,71,2,1,5
34,2,32,1,167,71,3,1,5
30,1,45,1,178,64,2,2,8
24,3,26,1,168,59,2,3,3
28,2,36,1,176,85,3,3,10
31,3,24,1,177,63,2,2,17
27,2,23,2,161,67,3,3,10
21,2,52,2,156,55,2,1,1
31,3,57,1,174,74,2,2,17
29,2,49,2,155,60,2,2,14
27,2,34,1,182,62,2,1,5
28,3,54,1,161,74,3,3,10
23,3,35,2,160,56,2,1,1
24,3,23,1,168,59,2,3,3
22,2,59,2,166,64,2,3,3
23,3,29,2,159,50,2,2,16
27,3,23,2,163,52,2,2,17
20,3,30,1,155,48,2,3,3
23,1,52,2,160,62,2,2,11
27,1,44,1,172,62,2,1,5
34,2,35,1,177,71,2,1,5
33,2,38,1,179,73,2,3,10
34,1,43,1,168,69,2,1,5
27,2,24,2,166,68,2,1,7
27,1,55,1,168,78,3,2,8
29,2,29,1,176,76,2,2,13
31,1,44,1,183,72,2,3,10
31,2,52,1,179,70,2,1,5
29,2,36,2,156,49,2,1,7
20,3,49,2,164,47,1,1,1
30,1,54,2,167,66,2,3,4
30,3,33,2,161,54,2,3,10
29,3,39,1,175,59,2,2,17
27,3,47,2,155,56,2,2,13
24,3,21,1,177,90,3,1,6
31,2,25,2,157,62,3,3,4
34,2,52,1,184,79,2,1,5
29,3,21,2,162,53,2,2,17
34,2,60,2,164,56,2,2,15
27,1,39,1,168,53,2,3,10
23,2,51,2,163,53,2,1,1
21,2,48,2,159,58,2,3,3
25,1,55,1,163,82,3,1,6
21,3,38,2,161,51,2,1,1
33,2,41,1,174,56,1,2,13
22,3,37,1,174,59,2,2,16
22,3,36,1,172,70,2,1,6
28,3,30,2,169,46,1,1,7
25,3,22,2,159,44,1,2,11
24,3,43,2,161,60,2,1,1
30,2,26,2,154,55,2,3,4
23,3,37,1,182,61,1,1,6
30,2,21,2,160,60,2,3,10
27,3,55,1,181,85,3,1,5
28,1,20,1,174,91,3,3,10
21,1,49,1,176,63,2,2,16
28,1,45,1,177,68,2,3,10
27,3,29,2,166,45,1,3,10
29,1,49,2,160,65,3,2,13
26,2,34,1,174,83,3,3,3
25,2,48,2,161,59,2,1,1
29,1,25,1,169,73,3,3,10
25,3,44,2,150,51,2,1,1
27,2,65,2,160,55,2,2,13
24,2,31,1,171,72,2,1,6
31,2,41,2,151,57,2,2,15
27,2,20,2,156,40,1,3,4
31,3,27,2,158,68,3,1,7
20,3,58,1,169,64,2,2,11
27,1,56,1,174,83,3,3,10
30,3,46,1,177,76,2,2,17
30,1,36,1,180,67,2,2,8
31,2,49,2,161,53,2,2,15
30,3,39,1,169,58,2,3,10
20,1,34,1,180,72,2,1,6
24,2,34,2,164,58,2,3,3
28,1,58,2,161,59,2,1,7
29,3,52,2,157,46,2,3,10
25,3,38,1,173,73,2,2,11
33,2,28,1,176,79,3,1,5
24,2,59,1,171,60,2,3,3
28,3,31,2,163,60,2,1,7
27,3,47,1,173,80,3,1,5
23,1,31,2,169,58,2,2,16
29,1,53,2,157,72,3,2,14
20,3,26,1,175,72,2,2,11
28,1,45,1,177,68,2,2,17
24,3,48,1,164,69,3,3,3
26,2,32,2,162,52,2,1,1
28,1,46,1,170,73,3,1,5
27,2,47,2,160,57,2,2,15
23,2,58,2,165,55,2,2,16
20,1,60,1,180,95,3,3,3
33,3,32,1,175,72,2,3,10
22,1,32,2,156,61,3,1,1
23,3,26,1,175,70,2,2,16
28,1,46,1,179,80,2,3,10
27,1,48,1,169,76,3,3,10
25,3,27,1,171,78,3,1,6
32,2,52,2,169,53,2,2,13
30,2,39,2,165,54,2,2,13
23,1,50,1,174,77,3,3,3
31,1,60,1,182,75,2,1,5
27,2,44,2,159,51,2,2,15
21,3,40,1,168,70,2,1,6
28,2,65,2,152,55,2,2,15
24,2,56,1,177,74,2,3,3
20,3,38,1,179,55,1,1,6
30,2,53,2,157,55,2,3,10
28,3,48,2,165,45,1,1,7
20,3,23,2,156,62,3,1,1
35,3,52,2,159,49,2,1,7
29,3,20,1,181,77,2,1,5
24,2,50,1,174,59,2,1,6
23,2,51,1,179,58,1,3,3
27,2,46,1,181,67,2,2,15
32,3,32,1,170,49,1,3,10
35,1,28,1,179,56,1,2,17
27,2,24,1,166,71,3,3,10
22,2,22,1,178,81,3,1,6
21,3,35,1,182,66,2,2,16
34,3,52,2,156,49,2,2,8
34,1,52,1,168,73,3,2,17
30,3,36,2,161,60,2,2,13
30,1,59,1,182,64,2,3,10
29,1,56,1,174,55,1,2,8
20,3,47,2,165,67,2,3,9
32,1,41,2,160,60,2,2,14
29,2,64,1,180,78,2,3,10
20,2,25,1,179,78,2,1,6
27,1,42,1,177,91,3,2,8
28,1,59,1,172,74,3,3,10
32,1,60,2,158,50,2,2,14
24,1,23,1,160,54,2,3,3
34,3,45,2,163,54,2,3,4
20,1,52,2,161,56,2,1,1
20,1,62,1,179,76,2,1,6
27,3,21,2,155,50,2,3,4
24,2,30,1,180,70,2,1,6
21,1,61,2,158,54,2,1,1
31,2,48,2,155,41,1,3,4
21,2,21,1,171,77,3,2,11
21,1,31,1,170,84,3,3,3
28,3,22,1,178,77,2,3,10
20,1,59,2,162,61,2,2,11
21,2,29,1,177,64,2,2,16
35,2,46,2,162,48,1,3,10
22,3,21,1,171,60,2,3,3
25,3,46,1,173,89,3,2,16
35,1,43,2,165,50,1,3,10
34,3,42,1,176,88,3,2,17
28,1,60,1,181,84,3,1,5
27,3,41,1,180,73,2,2,8
20,1,43,2,160,59,2,1,1
26,1,43,1,178,84,3,2,16
23,2,27,2,162,44,1,3,9
23,2,25,2,164,48,1,3,9
25,3,28,2,152,55,2,2,11
33,1,53,2,162,52,2,3,4
29,2,36,2,166,52,2,3,4
21,3,60,2,162,55,2,2,12
21,2,62,2,162,46,1,1,1
28,2,56,2,170,67,2,3,10
34,3,33,1,181,67,2,1,5
33,2,57,2,159,41,1,2,13
26,1,26,1,178,68,2,1,6
27,2,27,1,170,69,2,1,5
34,3,42,1,181,65,2,3,10
33,2,23,1,179,78,2,2,13
33,3,44,2,166,57,2,3,4
28,2,53,1,174,77,3,2,13
34,3,20,2,156,70,3,1,7
33,2,23,1,178,81,3,1,5
29,2,44,2,162,54,2,3,4
25,1,64,2,164,48,1,1,1
32,1,32,1,181,79,2,1,5
31,3,20,1,184,82,2,1,5
28,3,22,2,160,66,3,2,8
21,3,36,2,164,62,2,3,3
26,3,22,2,165,56,2,3,3
32,3,31,2,162,62,2,1,7
31,2,63,2,155,48,2,3,10
23,1,50,1,166,69,3,3,3
30,1,52,1,178,87,3,1,5
33,2,22,1,164,71,3,3,10
21,3,43,1,176,78,3,1,6
25,3,34,1,182,81,2,1,6
30,1,53,1,178,80,3,3,10
28,1,55,2,154,53,2,2,8
22,1,63,1,168,70,2,3,3
29,1,60,2,165,57,2,2,13
29,1,52,2,158,60,2,3,4
26,3,27,1,173,72,2,3,3
24,2,26,1,175,85,3,1,6
27,2,33,1,180,77,2,3,10
32,3,28,2,171,51,1,2,17
24,2,44,2,153,52,2,3,3
21,2,23,1,175,74,2,2,16
31,3,40,2,163,51,2,2,14
33,2,46,1,166,75,3,2,13
35,2,36,2,154,71,3,1,7
20,2,63,2,163,45,1,1,1
27,1,42,1,173,79,3,3,10
21,3,55,1,177,74,2,2,11
21,2,54,1,181,62,2,1,6
31,2,21,2,163,56,2,1,7
20,3,40,1,177,73,2,3,3
27,1,26,2,158,48,2,3,10
27,1,45,2,161,60,2,2,13
33,1,35,2,165,48,1,3,10
27,3,62,1,159,72,3,1,5
23,3,34,2,162,60,2,2,16
26,2,45,2,163,53,2,1,1
